ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
717,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
716,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
715,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
714,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
702,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
712,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
703,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
710,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
709,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
708,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
707,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
706,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
705,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
720,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
713,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1555,orthoptera,17,2,Medium,RC2 DICK 32 16,41.18755428,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1547,orthoptera,13,1,Small,RC2 DICK 32 16,20.78149577,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1548,orthoptera,13,1,Small,RC2 DICK 32 16,20.78149577,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1549,orthoptera,13,1,Small,RC2 DICK 32 16,20.78149577,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1550,orthoptera,14,1,Small,RC2 DICK 32 16,25.10427859,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1551,orthoptera,15,1,Small,RC2 DICK 32 16,29.93325637,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1552,orthoptera,15,1,Small,RC2 DICK 32 16,29.93325637,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
790,orthoptera,11,1,Small,BSH DICK 9 16,13.57289852,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1554,orthoptera,15,1,Small,RC2 DICK 32 16,29.93325637,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1544,orthoptera,10,1,Small,RC2 DICK 32 16,10.64440168,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
796,orthoptera,14,1,Small,BSH DICK 9 16,25.10427859,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
795,orthoptera,12,1,Small,BSH DICK 9 16,16.94468236,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
794,orthoptera,12,1,Small,BSH DICK 9 16,16.94468236,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
793,orthoptera,12,1,Small,BSH DICK 9 16,16.94468236,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
792,orthoptera,11,1,Small,BSH DICK 9 16,13.57289852,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
754,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1553,orthoptera,15,1,Small,RC2 DICK 32 16,29.93325637,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1537,orthoptera,9,1,Small,RC2 DICK 32 16,8.136537939,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
881,orthoptera,5,1,Small,GIL DICK 5 16,1.81758515,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1530,orthoptera,7,1,Small,RC2 DICK 32 16,4.286681896,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1531,orthoptera,7,1,Small,RC2 DICK 32 16,4.286681896,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1532,orthoptera,7,1,Small,RC2 DICK 32 16,4.286681896,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1533,orthoptera,8,1,Small,RC2 DICK 32 16,6.025605872,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1534,orthoptera,8,1,Small,RC2 DICK 32 16,6.025605872,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1546,orthoptera,12,1,Small,RC2 DICK 32 16,16.94468236,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1536,orthoptera,8,1,Small,RC2 DICK 32 16,6.025605872,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1545,orthoptera,11,1,Small,RC2 DICK 32 16,13.57289852,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1538,orthoptera,9,1,Small,RC2 DICK 32 16,8.136537939,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1539,orthoptera,9,1,Small,RC2 DICK 32 16,8.136537939,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1540,orthoptera,10,1,Small,RC2 DICK 32 16,10.64440168,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1541,orthoptera,10,1,Small,RC2 DICK 32 16,10.64440168,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1542,orthoptera,10,1,Small,RC2 DICK 32 16,10.64440168,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
1543,orthoptera,10,1,Small,RC2 DICK 32 16,10.64440168,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
789,orthoptera,11,1,Small,BSH DICK 9 16,13.57289852,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1535,orthoptera,8,1,Small,RC2 DICK 32 16,6.025605872,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
762,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
770,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
769,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
768,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
767,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
766,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
765,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
791,orthoptera,11,1,Small,BSH DICK 9 16,13.57289852,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
763,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
773,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
761,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
760,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
759,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
758,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
757,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1528,orthoptera,6,1,Small,RC2 DICK 32 16,2.893389781,8/8/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
764,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
780,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
788,orthoptera,11,1,Small,BSH DICK 9 16,13.57289852,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
787,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
786,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
785,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
784,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
783,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
771,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
781,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
772,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
779,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
778,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
777,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
776,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
775,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
774,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
755,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
782,orthoptera,10,1,Small,BSH DICK 9 16,10.64440168,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
984,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
958,orthoptera,5,1,Small,LTR DICK 2 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
977,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
978,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
979,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
980,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
981,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
975,orthoptera,7,1,Small,LTR DICK 2 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
983,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
974,orthoptera,7,1,Small,LTR DICK 2 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
985,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
986,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
987,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
988,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
989,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
990,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
982,orthoptera,8,1,Small,LTR DICK 2 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
967,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
879,orthoptera,5,1,Small,GIL DICK 5 16,1.81758515,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
960,orthoptera,5,1,Small,LTR DICK 2 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
961,orthoptera,5,1,Small,LTR DICK 2 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
962,orthoptera,5,1,Small,LTR DICK 2 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
963,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
964,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
976,orthoptera,7,1,Small,LTR DICK 2 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
966,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
993,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
968,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
969,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
970,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
971,orthoptera,7,1,Small,LTR DICK 2 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
972,orthoptera,7,1,Small,LTR DICK 2 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
973,orthoptera,7,1,Small,LTR DICK 2 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
965,orthoptera,6,1,Small,LTR DICK 2 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1019,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1011,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1012,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1013,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1014,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1015,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1016,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
991,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1018,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1008,orthoptera,4,1,Small,LTR DICK 4 16,1.028902524,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1020,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1021,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1022,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1023,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1024,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1025,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1017,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1001,orthoptera,12,1,Small,LTR DICK 2 16,16.94468236,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
957,orthoptera,5,1,Small,LTR DICK 2 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
994,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
995,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
996,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
997,orthoptera,10,1,Small,LTR DICK 2 16,10.64440168,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
998,orthoptera,10,1,Small,LTR DICK 2 16,10.64440168,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1010,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1000,orthoptera,12,1,Small,LTR DICK 2 16,16.94468236,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1009,orthoptera,5,1,Small,LTR DICK 4 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1002,orthoptera,14,1,Small,LTR DICK 2 16,25.10427859,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1003,orthoptera,14,1,Small,LTR DICK 2 16,25.10427859,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1004,orthoptera,15,1,Small,LTR DICK 2 16,29.93325637,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1005,orthoptera,19,2,Medium,LTR DICK 2 16,54.69440941,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1006,orthoptera,22,2,Medium,LTR DICK 2 16,79.48754627,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1007,orthoptera,4,1,Small,LTR DICK 4 16,1.028902524,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
992,orthoptera,9,1,Small,LTR DICK 2 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
999,orthoptera,11,1,Small,LTR DICK 2 16,13.57289852,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
852,orthoptera,9,1,Small,GIL DICK 4 16,8.136537939,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
959,orthoptera,5,1,Small,LTR DICK 2 16,1.81758515,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
859,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
858,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
857,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
856,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
855,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
861,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
853,orthoptera,9,1,Small,GIL DICK 4 16,8.136537939,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
862,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
851,orthoptera,8,1,Small,GIL DICK 4 16,6.025605872,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
850,orthoptera,8,1,Small,GIL DICK 4 16,6.025605872,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
849,orthoptera,8,1,Small,GIL DICK 4 16,6.025605872,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
848,orthoptera,8,1,Small,GIL DICK 4 16,6.025605872,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
847,orthoptera,8,1,Small,GIL DICK 4 16,6.025605872,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
846,orthoptera,8,1,Small,GIL DICK 4 16,6.025605872,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
854,orthoptera,9,1,Small,GIL DICK 4 16,8.136537939,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
869,orthoptera,12,1,Small,GIL DICK 4 16,16.94468236,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
877,orthoptera,16,2,Medium,GIL DICK 4 16,35.28801347,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
876,orthoptera,15,1,Small,GIL DICK 4 16,29.93325637,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
875,orthoptera,13,1,Small,GIL DICK 4 16,20.78149577,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
874,orthoptera,13,1,Small,GIL DICK 4 16,20.78149577,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
873,orthoptera,13,1,Small,GIL DICK 4 16,20.78149577,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
872,orthoptera,13,1,Small,GIL DICK 4 16,20.78149577,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
860,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
870,orthoptera,12,1,Small,GIL DICK 4 16,16.94468236,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
843,orthoptera,7,1,Small,GIL DICK 4 16,4.286681896,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
868,orthoptera,12,1,Small,GIL DICK 4 16,16.94468236,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
867,orthoptera,11,1,Small,GIL DICK 4 16,13.57289852,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
866,orthoptera,11,1,Small,GIL DICK 4 16,13.57289852,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
865,orthoptera,11,1,Small,GIL DICK 4 16,13.57289852,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
864,orthoptera,11,1,Small,GIL DICK 4 16,13.57289852,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
863,orthoptera,10,1,Small,GIL DICK 4 16,10.64440168,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
871,orthoptera,12,1,Small,GIL DICK 4 16,16.94468236,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
935,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
943,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
942,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
941,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
940,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
939,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
938,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
